us,fanRPM,Itemp,Isetp,Iheat,IP,II,ID,Etemp,Esetp,Eheat,EP,EI,ED
134412552,5762,26.5625,60,255,1220.46875,0,0,22.75,24.6875,60,387.5,0,0
134512569,5671,26.5625,60,255,1220.46875,0,0,22.75,24.6875,60,387.5,0,0
134612603,5665,26.5625,60,255,1220.46875,0,0,22.75,24.6875,60,387.5,0,0
134712552,5763,26.625,60,255,1220.46875,0,0,22.75,24.6875,60,387.5,0,0
134812552,5764,26.625,60,255,1218.1875,0,0,22.75,24.6875,60,387.5,0,0
134912584,5647,26.625,60,255,1218.1875,0,0,22.75,24.6875,60,387.5,0,0
135012562,5673,26.625,60,255,1218.1875,0,0,22.75,24.6875,60,387.5,0,0
135112560,5765,26.625,60,255,1218.1875,0,0,22.75,24.6875,60,387.5,0,0
135181287,5673,26.625,60,255,1218.1875,0,0,22.75,24.6875,60,387.5,0,0
135312567,5669,26.625,60,255,1218.1875,0,0,22.75,24.6875,60,387.5,0,0
135412572,5671,26.625,60,255,1218.1875,0,0,22.75,24.6875,60,387.5,0,0
135512565,5755,26.6875,60,255,1218.1875,0,0,22.75,24.6875,60,387.5,0,0
135612565,5763,26.6875,60,255,1215.90625,0,0,22.75,24.6875,60,387.5,0,0
135712575,5770,26.6875,60,255,1215.90625,0,0,22.75,24.6875,60,387.5,0,0
135812587,5674,26.6875,60,255,1215.90625,0,0,22.75,24.6875,60,387.5,0,0
135912588,5691,26.6875,60,255,1215.90625,0,0,22.75,24.6875,60,387.5,0,0
136012578,5774,26.6875,60,255,1215.90625,0,0,22.75,24.6875,60,387.5,0,0
136112561,5768,26.75,60,255,1213.625,0,0,22.75,24.6875,60,387.5,0,0
136212587,5695,26.75,60,255,1213.625,0,0,22.75,24.6875,60,387.5,0,0
136312560,5676,26.75,60,255,1213.625,0,0,22.75,24.6875,60,387.5,0,0
136412557,5787,26.75,60,255,1213.625,0,0,22.75,24.6875,60,387.5,0,0
136512562,5769,26.75,60,255,1213.625,0,0,22.75,24.6875,60,387.5,0,0
136612560,5664,26.75,60,255,1213.625,0,0,22.75,24.6875,60,387.5,0,0
136712662,5677,26.8125,60,255,1211.34375,0,0,22.75,24.6875,60,387.5,0,0
136812596,5743,26.8125,60,255,1211.34375,0,0,22.75,24.6875,60,387.5,0,0
136912616,5769,26.8125,60,255,1211.34375,0,0,22.75,24.6875,60,387.5,0,0
137012626,5670,26.8125,60,255,1211.34375,0,0,22.75,24.6875,60,387.5,0,0
137112554,5688,26.8125,60,255,1211.34375,0,0,22.75,24.6875,60,387.5,0,0
137212559,5659,26.8125,60,255,1211.34375,0,0,22.75,24.6875,60,387.5,0,0
137312567,5773,26.875,60,255,1209.0625,0,0,22.75,24.6875,60,387.5,0,0
137412568,5777,26.875,60,255,1209.0625,0,0,22.75,24.6875,60,387.5,0,0
137512527,5653,26.875,60,255,1209.0625,0,0,22.75,24.6875,60,387.5,0,0
137612563,5677,26.875,60,255,1209.0625,0,0,22.75,24.6875,60,387.5,0,0
137712559,5762,26.875,60,255,1209.0625,0,0,22.75,24.6875,60,387.5,0,0
137812562,5771,26.875,60,255,1209.0625,0,0,22.75,24.6875,60,387.5,0,0
137881246,5762,26.875,60,255,1209.0625,0,0,22.75,24.6875,60,387.5,0,0
138012561,5681,26.9375,60,255,1206.78125,0,0,22.75,24.6875,60,387.5,0,0
138112562,5743,26.9375,60,255,1206.78125,0,0,22.75,24.6875,60,387.5,0,0
138212568,5774,26.9375,60,255,1206.78125,0,0,22.75,24.6875,60,387.5,0,0
138312560,5676,26.9375,60,255,1206.78125,0,0,22.75,24.6875,60,387.5,0,0
138412583,5676,26.9375,60,255,1206.78125,0,0,22.75,24.6875,60,387.5,0,0
138512565,5676,27,60,255,1206.78125,0,0,22.75,24.6875,60,387.5,0,0
138612570,5769,27,60,255,1204.5,0,0,22.75,24.6875,60,387.5,0,0
138712531,5777,27,60,255,1204.5,0,0,22.75,24.6875,60,387.5,0,0
